2015	3
199	2663
605	1434
792	3605
1517	3241
1699	1723
1078	317
201	3980
456	4261
1206	495
1197	4561
1172	1270
929	4174
1565	4272
1357	4794
467	331
46	578
1028	508
1186	2910
1083	4789
394	2612
162	3135
476	2873
1853	2161
1719	4917
1011	1858
1994	1781
38	2031
1390	2906
1175	3064
1301	4791
507	1001
896	3840
1414	2494
1176	2331
1021	2116
757	805
1494	3475
1406	3512
1721	3949
653	1356
725	2052
410	3823
369	4379
1419	4561
1111	2162
284	1814
115	3027
1579	160
1088	1172
1816	1557
878	1819
71	1869
1991	379
1287	4431
1228	2296
1756	4478
388	562
1824	3096
1738	2343
1060	2488
1520	122
309	3322
206	525
1022	4848
1180	1020
791	3822
1619	3131
179	241
1359	4401
1466	3865
700	2611
614	1291
743	3908
169	2526
362	822
1421	866
893	1203
1000	4724
133	130
371	4156
1709	3932
939	4551
133	4009
1808	4687
367	2066
1437	3130
1437	2952
1993	3530
1994	2920
1820	4251
1402	3304
1889	1394
1464	4839
1457	4954
1303	1327
842	1499
1538	850
887	579
1233	2482
1350	2615
1026	48
1428	3583
1846	4232
804	432
1522	412
1113	4387
1881	895
1369	2161
1850	4060
56	4629
886	3490
876	2895
919	2729
991	2259
981	3147
832	895
946	4063
1268	3586
911	2147
1741	1633
695	2918
1302	3477
1300	3261
1972	4675
646	813
918	431
771	3436
1740	489
32	3788
363	4094
1470	613
944	1194
634	2671
406	457
168	561
309	395
1477	1034
1077	1448
385	1945
1299	926
1161	3288
877	3436
849	3236
274	336
1839	1267
1511	2641
276	1408
1918	4093
944	2959
1150	4163
1748	3729
1836	4514
495	3412
639	4359
60	1467
258	807
1772	3232
1279	3492
1928	4562
1152	1930
423	3797
1996	1437
564	2524
1898	1579
1266	4271
644	746
1099	1882
930	4375
1947	1270
1566	1147
930	2078
984	4867
521	2974
1731	1036
990	1347
333	63
799	2791
369	670
1312	1612
1559	1522
1138	1091
929	4647
114	4036
531	4157
915	1403
1278	714
591	606
936	4645
406	1664
853	456
1683	1705
381	672
922	1874
751	3698
1259	2404
626	1485
738	821
254	1090
770	4558
1099	3771
1465	970
382	4768
258	2684
988	3265
301	2485
89	301
451	1459
969	3389
844	1594
1842	1165
974	1604
1408	1338
584	3691
1423	641
1413	2115
1329	3070
1072	675
1292	769
978	4183
1591	809
585	4486
186	1385
1736	3359
1063	1760
1983	4740
895	3227
433	69
1685	3147
1113	3499
1927	4192
1986	4458
1056	1304
653	1637
1463	329
876	773
1679	4918
285	3439
224	1312
779	1447
1061	2517
88	2638
1270	2348
590	4027
1725	2016
1866	4516
1510	2281
643	2415
1518	3146
1881	2543
1573	1295
107	3565
830	883
631	1250
1640	1914
1924	493
1591	1880
1524	2702
1245	3635
881	1326
733	835
1077	1447
660	537
507	4060
1892	855
656	4561
1619	1654
1310	4671
1891	2095
1131	4555
1052	766
1540	2709
280	855
286	3404
1792	3105
510	371
605	1275
1784	2842
1280	1888
926	3684
1444	37
717	1220
795	3140
1024	270
760	1427
190	1243
420	3800
1076	4779
1501	4349
858	1542
977	4489
173	1387
1118	3840
1302	4484
146	4094
1030	1867
1739	3641
844	1852
1698	4948
511	327
1827	3012
274	4187
1556	930
1165	3763
877	4307
99	3552
371	4483
902	166
723	3465
1785	6
377	4735
874	2853
886	1183
321	4905
1805	3511
1537	3892
1866	2428
1878	522
1096	4588
505	3293
1063	3140
490	2986
754	4950
505	222
266	1264
1317	136
1127	3513
1758	3699
1162	834
1700	355
49	3552
261	2433
1922	1166
394	2012
369	3293
1467	4218
669	1666
499	1921
1524	2564
1663	1650
1716	1868
1391	60
1990	4025
693	1329
1895	2622
1314	4714
353	570
899	118
1966	3824
25	2256
1036	3192
1159	4804
1034	3814
1354	2340
1026	2069
1408	3876
1049	649
1838	491
1351	2994
1260	975
1028	1373
1107	4277
912	3891
249	4195
1766	3601
538	2210
120	2493
1287	2299
388	374
1380	4366
1439	2068
1250	3033
684	4884
429	2584
969	2520
527	2574
1686	2256
875	1356
564	2523
489	3637
1137	4418
1042	915
1728	898
869	1435
1427	724
989	587
1443	3561
249	1475
631	960
1851	3715
1513	363
283	4616
1531	3785
1211	2974
747	3750
974	2371
1820	3517
1984	238
1969	2782
1848	2439
845	507
1333	1770
747	3102
1712	1812
1907	4605
630	4104
212	4806
770	976
993	3760
552	1590
796	1760
794	3723
1380	4364
1793	4541
469	4378
1280	1460
1708	3127
989	3069
1607	4223
1583	477
438	1948
236	424
322	261
114	4303
67	4024
324	4050
234	1713
827	3621
328	1491
1800	554
1487	3172
148	157
867	3152
1849	1409
1309	3184
1038	3986
431	3578
1288	3161
529	2291
684	4886
1199	1072
1149	2604
1915	15
494	3478
200	4625
1279	3305
1715	4033
374	2572
1363	3867
865	3167
1878	3507
301	1277
513	2005
1235	3490
1136	4483
865	884
89	1714
762	547
1974	3180
289	2340
1770	2134
901	3813
95	2581
1751	1285
549	4615
1330	2110
862	2047
905	4760
1781	4607
1393	3294
807	4792
1192	4849
1759	1941
1767	3484
1946	3561
1479	1949
1400	229
412	2186
1082	2550
1635	3394
1446	1307
391	3234
366	3790
397	4043
1610	2717
84	382
78	2167
1671	2714
1820	3310
1019	3330
672	3788
1143	2783
1565	105
1475	1235
1645	3046
424	1106
1793	4542
1792	2825
1989	361
638	3756
1575	4466
392	2719
125	183
1661	1893
1250	1735
1987	2175
1776	765
1308	1405
693	1517
1395	3129
727	2593
1367	3731
1865	2735
1720	2210
558	3983
1788	1439
366	863
402	3893
1649	123
949	3043
109	2401
182	2276
223	2173
1640	3916
1582	1319
1272	4496
1071	1797
1745	4179
1843	2333
1059	1149
1460	2960
1400	2373
989	2860
21	1193
1511	2639
140	2657
222	4528
1034	1157
1389	649
331	4924
839	3278
1859	1028
1013	73
1414	3685
1865	186
794	2275
871	1600
394	4360
30	235
631	63
91	567
179	1244
542	3048
1123	1027
1673	2267
912	2672
1060	202
254	3807
1713	3666
1437	3836
146	656
1453	4625
1598	4252
793	4576
1324	640
286	4109
1639	4110
1882	2093
244	1972
1730	3329
1100	429
224	3774
881	4840
1715	2275
610	665
1558	3231
662	1931
698	1308
1023	3384
571	1390
1548	4217
549	573
1962	1655
1182	32
1131	4893
1788	2905
142	2235
1313	3443
835	2171
1531	908
1316	4325
938	4896
912	2671
1000	55
1413	594
1700	4637
487	3996
276	1523
397	1830
487	2725
229	4249
1501	1009
927	1491
124	2314
753	1938
1438	2375
614	4970
1161	1769
1222	3523
1685	4529
688	1237
740	1508
1365	3118
178	860
929	296
1007	818
1693	193
157	2179
1359	2685
1627	3274
1531	2954
1541	3069
478	4132
550	1124
666	4752
179	584
1297	1759
533	1218
263	3613
277	763
345	3459
1480	3383
1404	1804
1702	1374
582	394
1202	3612
1929	1729
1882	4381
1967	3481
1258	3190
433	1364
440	3987
1629	3344
269	394
583	2593
1107	4276
1182	4889
1523	3999
486	3861
984	784
2000	1886
602	972
1316	4323
479	4790
911	4379
1004	1606
347	3332
1639	2215
1104	3511
563	1444
553	1088
557	551
1348	2324
1284	3719
1119	3630
1471	1486
164	790
1664	3710
1326	4095
1703	1659
89	3497
1281	673
1118	1738
559	4063
1689	3038
395	3321
1376	2254
1704	2217
109	186
1262	1922
676	4725
1332	3969
1564	4117
413	3394
1180	1427
1296	4791
480	4834
795	4657
425	3650
1582	2084
642	1694
786	2596
816	3788
1363	2789
1700	1135
1930	28
87	4983
834	1949
1659	1769
970	1890
99	1705
1575	2503
1092	4611
608	3153
231	631
1251	2203
649	372
1123	3950
1789	3547
471	4365
429	1441
1358	1280
674	3525
1446	356
1298	795
127	2488
1132	2772
863	1601
251	3667
609	1399
1186	2908
1821	2293
515	4263
1238	4729
1823	1840
1000	2460
815	2751
1386	3862
982	4943
1692	2311
1536	1136
229	4018
1986	1525
28	3608
1765	2105
1830	3359
530	1889
1604	4546
342	494
1405	1892
1358	92
1310	856
1981	1050
439	2354
1430	1444
125	3600
1169	4667
1344	2554
44	2807
809	4742
1287	2309
1692	1166
1436	2555
1057	1391
1260	1640
936	4646
33	724
1463	1572
1872	3853
1036	4613
800	2521
1591	4935
1061	1760
1562	594
745	2939
499	1718
1916	3420
1666	3127
1228	1287
1706	2745
624	3434
1625	2556
1007	3499
1531	212
694	3219
1865	4915
1702	2780
272	1557
1864	2474
617	4387
1596	1843
1805	2932
626	524
1748	1515
490	4333
1772	3412
1954	1293
1853	3622
342	4391
570	3214
1673	4370
1181	4071
1574	1422
1668	1554
143	3133
161	4941
1516	135
1721	2271
155	2296
57	3341
220	2015
523	1558
465	2490
536	3061
677	1498
1557	1644
1977	3492
955	654
523	3320
1084	490
636	3270
1525	3293
1353	2309
249	496
795	152
848	3606
1345	4406
135	3646
106	1650
484	3175
114	4328
897	4461
1945	2983
1408	1170
186	319
1376	2114
52	3904
477	4824
1410	3730
513	4494
698	726
1378	1681
1703	3894
375	2174
1346	365
1514	4751
510	1842
1010	4490
1602	4581
1772	2031
1176	4074
1651	811
4	200
1468	2504
582	2684
1998	3047
1055	3387
1063	3324
101	3197
162	949
827	58
1027	2080
990	2255
560	2497
1907	833
635	182
1840	316
470	1985
900	2032
393	2033
881	4177
1621	1824
215	3596
1766	333
1037	4709
347	4903
1547	4221
958	1982
1133	4101
1527	718
1309	2775
1209	2595
1160	4145
1119	3430
133	4007
262	3751
97	4446
110	3034
1991	183
1221	3272
429	1443
747	4409
817	4772
1245	3629
1499	2818
728	2925
1897	3467
1508	4842
1199	62
363	4857
552	796
1277	3310
210	4412
109	318
1296	3981
1714	2640
1032	4070
1429	3770
1385	3007
570	74
130	361
647	327
1892	2032
1135	1251
988	2260
326	2655
1572	4630
1778	4436
782	115
1924	2098
1603	352
90	2051
124	851
1389	688
153	1244
551	2630
369	1651
1915	3274
1849	4042
972	1090
1153	1917
277	765
429	2977
274	3170
1294	2437
1660	982
393	2108
691	2935
470	137
1391	723
1283	3146
1644	3918
1380	4753
1660	3496
58	2534
292	2176
1335	1186
841	303
905	1225
470	2348
1938	2607
229	3966
189	3225
1838	4868
323	4507
298	1572
1510	2519
115	3028
208	2636
276	1284
1895	2621
1333	3094
